Year,Economy,Economy Label,ShipType,ShipType Label,Dead weight tons in thousands,DWT_million
1985,800,Uganda,0,Total fleet,2.7,0.0027
1985,800,Uganda,3,General cargo,2.7,0.0027
1985,810,Union of Soviet Socialist Republics,0,Total fleet,27928.263,27.928262999999998
1985,810,Union of Soviet Socialist Republics,1,Oil tankers,7158.198,7.1581980000000005
1985,810,Union of Soviet Socialist Republics,2,Bulk carriers,4393.609,4.3936090000000005
1985,810,Union of Soviet Socialist Republics,3,General cargo,10266.312,10.266312
1985,810,Union of Soviet Socialist Republics,4,Container ships,619.847,0.6198469999999999
1985,810,Union of Soviet Socialist Republics,5,Other types of ships,5490.297,5.490297
1985,784,United Arab Emirates,0,Total fleet,1349.672,1.349672
1985,784,United Arab Emirates,1,Oil tankers,1007.213,1.007213
1985,784,United Arab Emirates,2,Bulk carriers,63.71,0.06371
1985,784,United Arab Emirates,3,General cargo,240.141,0.240141
1985,784,United Arab Emirates,5,Other types of ships,38.608,0.038607999999999996
1985,826,United Kingdom,0,Total fleet,24140.368,24.140368
1985,826,United Kingdom,1,Oil tankers,12321.756,12.321755999999999
1985,826,United Kingdom,2,Bulk carriers,6011.907,6.011907
1985,826,United Kingdom,3,General cargo,2068.39,2.06839
1985,826,United Kingdom,4,Container ships,1430.761,1.430761
1985,826,United Kingdom,5,Other types of ships,2307.554,2.307554
1985,834,United Republic of Tanzania,0,Total fleet,70.991,0.070991
1985,834,United Republic of Tanzania,1,Oil tankers,4.952,0.004952
1985,834,United Republic of Tanzania,3,General cargo,58.851,0.058851
1985,834,United Republic of Tanzania,5,Other types of ships,7.188,0.007188
1985,840,United States,0,Total fleet,23303.867,23.303866999999997
1985,840,United States,1,Oil tankers,15066.164,15.066164
1985,840,United States,2,Bulk carriers,1069.679,1.069679
1985,840,United States,3,General cargo,1888.011,1.8880109999999999
1985,840,United States,4,Container ships,3043.017,3.043017
1985,840,United States,5,Other types of ships,2236.996,2.236996
1985,858,Uruguay,0,Total fleet,288.409,0.28840899999999997
1985,858,Uruguay,1,Oil tankers,169.063,0.169063
1985,858,Uruguay,2,Bulk carriers,22.165,0.022165
1985,858,Uruguay,3,General cargo,80.081,0.080081
1985,858,Uruguay,5,Other types of ships,17.1,0.0171
1985,548,Vanuatu,0,Total fleet,161.352,0.161352
1985,548,Vanuatu,2,Bulk carriers,110.141,0.110141
1985,548,Vanuatu,3,General cargo,45.39,0.04539
1985,548,Vanuatu,5,Other types of ships,5.821,0.005821
1985,862,Venezuela (Bolivarian Rep. of),0,Total fleet,1460.527,1.4605270000000001
1985,862,Venezuela (Bolivarian Rep. of),1,Oil tankers,906.528,0.906528
1985,862,Venezuela (Bolivarian Rep. of),2,Bulk carriers,91.291,0.091291
1985,862,Venezuela (Bolivarian Rep. of),3,General cargo,384.745,0.384745
1985,862,Venezuela (Bolivarian Rep. of),5,Other types of ships,77.963,0.07796299999999999
1985,704,Viet Nam,0,Total fleet,410.975,0.41097500000000003
1985,704,Viet Nam,1,Oil tankers,63.487,0.063487
1985,704,Viet Nam,2,Bulk carriers,23.706,0.023705999999999998
1985,704,Viet Nam,3,General cargo,314.806,0.314806
1985,704,Viet Nam,5,Other types of ships,8.976,0.008976000000000001
1985,886,"Yemen, Arab Republic",0,Total fleet,13.455,0.013455
1985,886,"Yemen, Arab Republic",1,Oil tankers,3.185,0.003185
1985,886,"Yemen, Arab Republic",3,General cargo,4.768,0.004768
1985,886,"Yemen, Arab Republic",5,Other types of ships,5.502,0.005502
1985,720,"Yemen, Democratic",0,Total fleet,1.85,0.00185
1985,720,"Yemen, Democratic",3,General cargo,1.85,0.00185
1985,890,"Yugoslavia, Soc. Fed. Rep. of",0,Total fleet,4130.69,4.1306899999999995
1985,890,"Yugoslavia, Soc. Fed. Rep. of",1,Oil tankers,386.662,0.38666199999999995
1985,890,"Yugoslavia, Soc. Fed. Rep. of",2,Bulk carriers,1790.34,1.7903399999999998
1985,890,"Yugoslavia, Soc. Fed. Rep. of",3,General cargo,1878.324,1.878324
1985,890,"Yugoslavia, Soc. Fed. Rep. of",4,Container ships,47.712,0.047712000000000004
1985,890,"Yugoslavia, Soc. Fed. Rep. of",5,Other types of ships,27.652,0.027652
1985,5600,Asia and Oceania,0,Total fleet,175928.844,175.928844
1985,5600,Asia and Oceania,1,Oil tankers,63826.025,63.826025
1985,5600,Asia and Oceania,2,Bulk carriers,64576.866,64.576866
1985,5600,Asia and Oceania,3,General cargo,33122.662,33.122662
1985,5600,Asia and Oceania,4,Container ships,4781.15,4.781149999999999
1985,5600,Asia and Oceania,5,Other types of ships,9622.141,9.622141
1985,5702,Northern America and Europe,0,Total fleet,272271.575,272.271575
1985,5702,Northern America and Europe,1,Oil tankers,116589.664,116.589664
1985,5702,Northern America and Europe,2,Bulk carriers,79104.398,79.104398
1985,5702,Northern America and Europe,3,General cargo,46696.443,46.696443
1985,5702,Northern America and Europe,4,Container ships,10086.904,10.086904
1985,5702,Northern America and Europe,5,Other types of ships,19794.166,19.794166
1985,5706,"Europe, Northern America, Australia and New Zealand",0,Total fleet,275831.474,275.831474
1985,5706,"Europe, Northern America, Australia and New Zealand",1,Oil tankers,117722.273,117.722273
1985,5706,"Europe, Northern America, Australia and New Zealand",2,Bulk carriers,80743.455,80.743455
1985,5706,"Europe, Northern America, Australia and New Zealand",3,General cargo,47146.101,47.146101
1985,5706,"Europe, Northern America, Australia and New Zealand",4,Container ships,10228.295,10.228295
1985,5706,"Europe, Northern America, Australia and New Zealand",5,Other types of ships,19991.35,19.991349999999997
1985,5703,Central and Southern Asia,0,Total fleet,16416.627,16.416627000000002
1985,5703,Central and Southern Asia,1,Oil tankers,4551.79,4.55179
1985,5703,Central and Southern Asia,2,Bulk carriers,6842.033,6.842033000000001
1985,5703,Central and Southern Asia,3,General cargo,4682.178,4.6821779999999995
1985,5703,Central and Southern Asia,4,Container ships,1.87,0.0018700000000000001
1985,5703,Central and Southern Asia,5,Other types of ships,338.756,0.33875599999999995
1985,5704,Eastern and South-Eastern Asia,0,Total fleet,123005.894,123.005894
1985,5704,Eastern and South-Eastern Asia,1,Oil tankers,40866.302,40.866302000000005
1985,5704,Eastern and South-Eastern Asia,2,Bulk carriers,50053.17,50.05317
1985,5704,Eastern and South-Eastern Asia,3,General cargo,20927.993,20.927992999999997
1985,5704,Eastern and South-Eastern Asia,4,Container ships,3763.931,3.763931
1985,5704,Eastern and South-Eastern Asia,5,Other types of ships,7394.498,7.394498
1985,5705,Western Asia and Northern Africa,0,Total fleet,38320.488,38.320488
1985,5705,Western Asia and Northern Africa,1,Oil tankers,20347.808,20.347808
1985,5705,Western Asia and Northern Africa,2,Bulk carriers,6439.946,6.439946
1985,5705,Western Asia and Northern Africa,3,General cargo,8168.562,8.168562
1985,5705,Western Asia and Northern Africa,4,Container ships,873.958,0.873958
1985,5705,Western Asia and Northern Africa,5,Other types of ships,2490.214,2.490214
1985,1400,Developing economies,0,Total fleet,303999.162,303.999162
1985,1400,Developing economies,1,Oil tankers,130215.074,130.215074
1985,1400,Developing economies,2,Bulk carriers,104898.057,104.898057
1985,1400,Developing economies,3,General cargo,50732.562,50.732562
1985,1400,Developing economies,4,Container ships,4605.802,4.605802
1985,1400,Developing economies,5,Other types of ships,13547.667,13.547666999999999
1985,1410,Developing economies: Africa,0,Total fleet,129955.516,129.95551600000002
1985,1410,Developing economies: Africa,1,Oil tankers,75567.766,75.567766
1985,1410,Developing economies: Africa,2,Bulk carriers,42038.715,42.038714999999996
1985,1410,Developing economies: Africa,3,General cargo,6469.202,6.469202
1985,1410,Developing economies: Africa,4,Container ships,891.757,0.8917569999999999
1985,1410,Developing economies: Africa,5,Other types of ships,4988.076,4.988076
1985,1411,Developing economies: Northern Africa,0,Total fleet,5749.77,5.749770000000001
1985,1411,Developing economies: Northern Africa,1,Oil tankers,3083.538,3.083538
1985,1411,Developing economies: Northern Africa,2,Bulk carriers,566.802,0.566802
1985,1411,Developing economies: Northern Africa,3,General cargo,1270.992,1.270992
1985,1411,Developing economies: Northern Africa,5,Other types of ships,828.438,0.828438
1985,1412,Developing economies: Sub-Saharan Africa,0,Total fleet,124205.746,124.205746
1985,1412,Developing economies: Sub-Saharan Africa,1,Oil tankers,72484.228,72.484228
1985,1412,Developing economies: Sub-Saharan Africa,2,Bulk carriers,41471.913,41.471913
1985,1412,Developing economies: Sub-Saharan Africa,3,General cargo,5198.21,5.19821
1985,1412,Developing economies: Sub-Saharan Africa,4,Container ships,891.757,0.8917569999999999
1985,1412,Developing economies: Sub-Saharan Africa,5,Other types of ships,4159.638,4.159638
1985,1420,Developing economies: Americas,0,Total fleet,89989.163,89.989163
1985,1420,Developing economies: Americas,1,Oil tankers,28967.364,28.967364
1985,1420,Developing economies: Americas,2,Bulk carriers,32798.157,32.798156999999996
1985,1420,Developing economies: Americas,3,General cargo,22020.056,22.020056
1985,1420,Developing economies: Americas,4,Container ships,1506.959,1.5069590000000002
1985,1420,Developing economies: Americas,5,Other types of ships,4696.627,4.696627
1985,1460,Developing economies: Asia and Oceania,0,Total fleet,84054.483,84.05448299999999
1985,1460,Developing economies: Asia and Oceania,1,Oil tankers,25679.944,25.679944
1985,1460,Developing economies: Asia and Oceania,2,Bulk carriers,30061.185,30.061185000000002
1985,1460,Developing economies: Asia and Oceania,3,General cargo,22243.304,22.243304
1985,1460,Developing economies: Asia and Oceania,4,Container ships,2207.086,2.207086
1985,1460,Developing economies: Asia and Oceania,5,Other types of ships,3862.964,3.862964
1985,1430,Developing economies: Asia,0,Total fleet,83678.777,83.678777
1985,1430,Developing economies: Asia,1,Oil tankers,25668.89,25.66889
1985,1430,Developing economies: Asia,2,Bulk carriers,29891.723,29.891723000000002
1985,1430,Developing economies: Asia,3,General cargo,22078.041,22.078041000000002
1985,1430,Developing economies: Asia,4,Container ships,2207.086,2.207086
1985,1430,Developing economies: Asia,5,Other types of ships,3833.037,3.833037
1985,1432,Developing economies: Southern Asia,0,Total fleet,16416.627,16.416627000000002
1985,1432,Developing economies: Southern Asia,1,Oil tankers,4551.79,4.55179
1985,1432,Developing economies: Southern Asia,2,Bulk carriers,6842.033,6.842033000000001
1985,1432,Developing economies: Southern Asia,3,General cargo,4682.178,4.6821779999999995
1985,1432,Developing economies: Southern Asia,4,Container ships,1.87,0.0018700000000000001
1985,1432,Developing economies: Southern Asia,5,Other types of ships,338.756,0.33875599999999995
1985,1433,Developing economies: Eastern Asia,0,Total fleet,24266.146,24.266146
1985,1433,Developing economies: Eastern Asia,1,Oil tankers,3535.592,3.5355920000000003
1985,1433,Developing economies: Eastern Asia,2,Bulk carriers,12655.846,12.655846
1985,1433,Developing economies: Eastern Asia,3,General cargo,6863.694,6.863694000000001
1985,1433,Developing economies: Eastern Asia,4,Container ships,551.014,0.551014
1985,1433,Developing economies: Eastern Asia,5,Other types of ships,660.0,0.66
1985,1434,Developing economies: Western Asia,0,Total fleet,20092.035,20.092035
1985,1434,Developing economies: Western Asia,1,Oil tankers,11058.507,11.058506999999999
1985,1434,Developing economies: Western Asia,2,Bulk carriers,2841.776,2.841776
1985,1434,Developing economies: Western Asia,3,General cargo,4188.471,4.188471
1985,1434,Developing economies: Western Asia,4,Container ships,467.596,0.467596
1985,1434,Developing economies: Western Asia,5,Other types of ships,1535.685,1.535685
1985,1435,Developing economies: South-eastern Asia,0,Total fleet,22903.969,22.903969
1985,1435,Developing economies: South-eastern Asia,1,Oil tankers,6523.001,6.523001
1985,1435,Developing economies: South-eastern Asia,2,Bulk carriers,7552.068,7.552068
1985,1435,Developing economies: South-eastern Asia,3,General cargo,6343.698,6.343698000000001
1985,1435,Developing economies: South-eastern Asia,4,Container ships,1186.606,1.186606
1985,1435,Developing economies: South-eastern Asia,5,Other types of ships,1298.596,1.298596
1985,1450,Developing economies: Oceania,0,Total fleet,375.706,0.37570600000000004
1985,1450,Developing economies: Oceania,1,Oil tankers,11.054,0.011054
1985,1450,Developing economies: Oceania,2,Bulk carriers,169.462,0.169462
1985,1450,Developing economies: Oceania,3,General cargo,165.263,0.165263
1985,1450,Developing economies: Oceania,5,Other types of ships,29.927,0.029927
1985,1500,Developed economies,0,Total fleet,364145.936,364.145936
1985,1500,Developed economies,1,Oil tankers,154735.745,154.735745
1985,1500,Developed economies,2,Bulk carriers,113620.079,113.620079
1985,1500,Developed economies,3,General cargo,57575.801,57.575801
1985,1500,Developed economies,4,Container ships,12660.968,12.660968
1985,1500,Developed economies,5,Other types of ships,25553.343,25.553343
1985,1520,Developed economies: Americas,0,Total fleet,25850.864,25.850864
1985,1520,Developed economies: Americas,1,Oil tankers,15832.604,15.832604
1985,1520,Developed economies: Americas,2,Bulk carriers,2322.607,2.322607
1985,1520,Developed economies: Americas,3,General cargo,2173.231,2.1732310000000004
1985,1520,Developed economies: Americas,4,Container ships,3075.897,3.075897
1985,1520,Developed economies: Americas,5,Other types of ships,2446.525,2.4465250000000003
1985,1560,Developed economies: Asia and Oceania,0,Total fleet,91874.361,91.87436100000001
1985,1560,Developed economies: Asia and Oceania,1,Oil tankers,38146.081,38.146080999999995
1985,1560,Developed economies: Asia and Oceania,2,Bulk carriers,34515.681,34.515680999999994
1985,1560,Developed economies: Asia and Oceania,3,General cargo,10879.358,10.879358
1985,1560,Developed economies: Asia and Oceania,4,Container ships,2574.064,2.574064
1985,1560,Developed economies: Asia and Oceania,5,Other types of ships,5759.177,5.759176999999999
1985,1530,Developed economies: Asia,0,Total fleet,88314.462,88.314462
1985,1530,Developed economies: Asia,1,Oil tankers,37013.472,37.013472
1985,1530,Developed economies: Asia,2,Bulk carriers,32876.624,32.87662400000001
1985,1530,Developed economies: Asia,3,General cargo,10429.7,10.4297
1985,1530,Developed economies: Asia,4,Container ships,2432.673,2.432673
1985,1530,Developed economies: Asia,5,Other types of ships,5561.993,5.561993
1985,1550,Developed economies: Oceania,0,Total fleet,3559.899,3.5598989999999997
1985,1550,Developed economies: Oceania,1,Oil tankers,1132.609,1.132609
1985,1550,Developed economies: Oceania,2,Bulk carriers,1639.057,1.639057
1985,1550,Developed economies: Oceania,3,General cargo,449.658,0.449658
1985,1550,Developed economies: Oceania,4,Container ships,141.391,0.141391
1985,1550,Developed economies: Oceania,5,Other types of ships,197.184,0.197184
1985,1540,Developed economies: Europe,0,Total fleet,246420.711,246.420711
1985,1540,Developed economies: Europe,1,Oil tankers,100757.06,100.75706
1985,1540,Developed economies: Europe,2,Bulk carriers,76781.791,76.781791
1985,1540,Developed economies: Europe,3,General cargo,44523.212,44.523212
1985,1540,Developed economies: Europe,4,Container ships,7011.007,7.011006999999999
1985,1540,Developed economies: Europe,5,Other types of ships,17347.641,17.347641
1985,1600,Developing economies excluding China,0,Total fleet,290058.953,290.058953
1985,1600,Developing economies excluding China,1,Oil tankers,128090.029,128.090029
1985,1600,Developing economies excluding China,2,Bulk carriers,99907.585,99.90758500000001
1985,1600,Developing economies excluding China,3,General cargo,44570.804,44.570803999999995
1985,1600,Developing economies excluding China,4,Container ships,4393.534,4.393534
1985,1600,Developing economies excluding China,5,Other types of ships,13097.001,13.097001
1985,1601,Developing economies excluding LDCs,0,Total fleet,181157.063,181.157063
1985,1601,Developing economies excluding LDCs,1,Oil tankers,58147.772,58.147771999999996
1985,1601,Developing economies excluding LDCs,2,Bulk carriers,63735.488,63.735488
1985,1601,Developing economies excluding LDCs,3,General cargo,45754.996,45.754996
1985,1601,Developing economies excluding LDCs,4,Container ships,3988.499,3.988499
1985,1601,Developing economies excluding LDCs,5,Other types of ships,9530.308,9.530308000000002
1985,1610,LDCs (Least developed countries),0,Total fleet,122842.099,122.842099
1985,1610,LDCs (Least developed countries),1,Oil tankers,72067.302,72.067302
1985,1610,LDCs (Least developed countries),2,Bulk carriers,41162.569,41.162569000000005
1985,1610,LDCs (Least developed countries),3,General cargo,4977.566,4.9775659999999995
1985,1610,LDCs (Least developed countries),4,Container ships,617.303,0.617303
1985,1610,LDCs (Least developed countries),5,Other types of ships,4017.359,4.017359
1985,1614,LDCs: Africa,0,Total fleet,122188.218,122.18821799999999
1985,1614,LDCs: Africa,1,Oil tankers,71977.254,71.977254
1985,1614,LDCs: Africa,2,Bulk carriers,41162.569,41.162569000000005
1985,1614,LDCs: Africa,3,General cargo,4452.309,4.4523090000000005
1985,1614,LDCs: Africa,4,Container ships,617.303,0.617303
1985,1614,LDCs: Africa,5,Other types of ships,3978.783,3.978783
1985,1612,LDCs: Asia,0,Total fleet,644.395,0.6443949999999999
1985,1612,LDCs: Asia,1,Oil tankers,90.048,0.090048
1985,1612,LDCs: Asia,3,General cargo,518.745,0.518745
1985,1612,LDCs: Asia,5,Other types of ships,35.602,0.035601999999999995
1985,1615,LDCs: Islands and Haiti,0,Total fleet,9.486,0.009486000000000001
1985,1615,LDCs: Islands and Haiti,3,General cargo,6.512,0.0065119999999999996
1985,1615,LDCs: Islands and Haiti,5,Other types of ships,2.974,0.002974
1985,1620,LLDCs (Landlocked developing countries),0,Total fleet,113.129,0.11312900000000001
1985,1620,LLDCs (Landlocked developing countries),1,Oil tankers,9.408,0.009408
1985,1620,LLDCs (Landlocked developing countries),3,General cargo,97.251,0.097251
1985,1620,LLDCs (Landlocked developing countries),5,Other types of ships,6.47,0.00647
1985,1640,SIDS (Small island developing States) (UN-OHRLLS),0,Total fleet,20748.114,20.748114
1985,1640,SIDS (Small island developing States) (UN-OHRLLS),1,Oil tankers,9652.021,9.652021000000001
1985,1640,SIDS (Small island developing States) (UN-OHRLLS),2,Bulk carriers,5285.736,5.285736
1985,1640,SIDS (Small island developing States) (UN-OHRLLS),3,General cargo,4090.692,4.090692
1985,1640,SIDS (Small island developing States) (UN-OHRLLS),4,Container ships,889.421,0.889421
1985,1640,SIDS (Small island developing States) (UN-OHRLLS),5,Other types of ships,830.244,0.830244
1985,1641,SIDS: Atlantic and Indian Ocean,0,Total fleet,1596.196,1.596196
1985,1641,SIDS: Atlantic and Indian Ocean,1,Oil tankers,418.935,0.418935
1985,1641,SIDS: Atlantic and Indian Ocean,2,Bulk carriers,661.797,0.6617970000000001
1985,1641,SIDS: Atlantic and Indian Ocean,3,General cargo,410.676,0.410676
